#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018926	hsa-miR-378d	ENSG00000105549	THEG	protein_coding	chr19	362041	362046	362041	362046	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000006638	TBXA2R	protein_coding	chr19	3594761	3594766	3594760	3594766	-	1	0	AGO2	0	0	1	0	0	1	0	6	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000142347	MYO1F	protein_coding	chr19	8586292	8586298	8586292	8586298	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	Liver
MIMAT0018926	hsa-miR-378d	ENSG00000161888	SPC24	protein_coding	chr19	11256813	11256818	11256813	11256818	-	3	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000161888	SPC24	protein_coding	chr19	11257729	11257734	11257729	11257734	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141858	SAMD1	protein_coding	chr19	14198987	14198993	14198987	14198993	-	7	0	AGO1,AGO1-4	0	0	1	0	0	0	0	7	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141858	SAMD1	protein_coding	chr19	14199161	14199167	14199161	14199167	-	4	0	AGO1-4	0	0	1	0	0	0	1	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141867	BRD4	protein_coding	chr19	15350605	15350625	15350605	15350625	-	1	0	AGO1-4	0	1	0	0	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141867	BRD4	protein_coding	chr19	15358303	15358331	15358303	15358331	-	1	0	AGO1-4	0	0	0	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141867	BRD4	protein_coding	chr19	15359629	15359657	15359629	15359657	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	7	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141867	BRD4	protein_coding	chr19	15364991	15365019	15364991	15365019	-	2	0	AGO1-4	0	0	0	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000141867	BRD4	protein_coding	chr19	15378260	15378288	15378260	15378288	-	2	0	AGO1-4	0	0	0	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000105085	MED26	protein_coding	chr19	16685781	16685809	16685781	16685809	-	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000254004	ZNF260	protein_coding	chr19	37003227	37003233	37003227	37003233	-	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000167378	IRGQ	protein_coding	chr19	44094383	44094388	44094383	44094388	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000167378	IRGQ	protein_coding	chr19	44094478	44094484	44094478	44094484	-	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000167378	IRGQ	protein_coding	chr19	44096151	44096157	44096151	44096157	-	2	0	AGO2	0	0	1	0	0	0	0	5	HEK293S
MIMAT0018926	hsa-miR-378d	ENSG00000125744	RTN2	protein_coding	chr19	45988760	45988766	45988760	45988766	-	1	0	AGO1-4	0	0	0	0	0	0	1	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000104812	GYS1	protein_coding	chr19	49471841	49471847	49471841	49471847	-	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000074219	TEAD2	protein_coding	chr19	49863666	49863686	49863666	49863686	-	1	0	AGO1-4	0	1	0	0	0	0	0	10	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198093	ZNF649	protein_coding	chr19	52392664	52392670	52392663	52392691	-	1	0	AGO2	0	0	1	1	0	0	0	3	EWS
MIMAT0018926	hsa-miR-378d	ENSG00000198093	ZNF649	protein_coding	chr19	52399733	52399761	52399733	52399761	-	1	1	AGO1	0	0	0	1	0	0	0	3	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000178935	ZNF552	protein_coding	chr19	58319034	58319040	58319034	58319040	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000099864	PALM	protein_coding	chr19	746898	746918	746898	746918	+	1	0	AGO2	0	1	0	0	0	0	0	2	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000115255	REEP6	protein_coding	chr19	1497608	1497627	1497608	1497627	+	2	0	AGO1-4	0	1	0	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000172006	ZNF554	protein_coding	chr19	2835646	2835651	2835646	2835651	+	1	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000130803	ZNF317	protein_coding	chr19	9272230	9272236	9272230	9272236	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	DG75-BCBL-1,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000130803	ZNF317	protein_coding	chr19	9273597	9273602	9273597	9273602	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	HS27a
MIMAT0018926	hsa-miR-378d	ENSG00000179262	RAD23A	protein_coding	chr19	13064001	13064007	13064001	13064007	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000123146	ADGRE5	protein_coding	chr19	14519073	14519101	14519073	14519101	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	HeLa,Liver
MIMAT0018926	hsa-miR-378d	ENSG00000099308	MAST3	protein_coding	chr19	18261726	18261731	18261726	18261731	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000099308	MAST3	protein_coding	chr19	18262396	18262401	18262396	18262401	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000105700	KXD1	protein_coding	chr19	18679361	18679379	18679361	18679379	+	2	0	AGO1-4	0	1	0	0	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000168813	ZNF507	protein_coding	chr19	32875529	32875535	32875508	32875536	+	2	0	AGO1,AGO2	0	0	1	1	0	0	1	6	EF3D-AGO2,Flp-In-T-REx-293
MIMAT0018926	hsa-miR-378d	ENSG00000153879	CEBPG	protein_coding	chr19	33872251	33872256	33872251	33872256	+	2	0	AGO1	0	0	1	0	0	0	0	2	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000090924	PLEKHG2	protein_coding	chr19	39915985	39916013	39915985	39916013	+	1	0	AGO2	0	0	0	1	0	0	0	8	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000142252	GEMIN7	protein_coding	chr19	45594109	45594115	45594088	45594116	+	3	4	AGO1-4,AGO2	0	0	1	1	0	0	0	7	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000189114	BLOC1S3	protein_coding	chr19	45684419	45684425	45684419	45684425	+	1	0	AGO1	0	0	1	0	0	0	0	4	Flp-In-T-REx-293
MIMAT0018926	hsa-miR-378d	ENSG00000134815	DHX34	protein_coding	chr19	47884087	47884115	47884087	47884115	+	1	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000063169	BICRA	protein_coding	chr19	48206198	48206220	48206198	48206220	+	2	0	AGO1-4	0	1	0	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000178980	SELENOW	protein_coding	chr19	48287545	48287551	48287545	48287551	+	2	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000087088	BAX	protein_coding	chr19	49464646	49464652	49464646	49464652	+	1	0	AGO1-4	0	0	1	0	0	0	0	9	HUVEC
MIMAT0018926	hsa-miR-378d	ENSG00000130844	ZNF331	protein_coding	chr19	54081414	54081419	54081414	54081419	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000130844	ZNF331	protein_coding	chr19	54082259	54082264	54082259	54082264	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000130844	ZNF331	protein_coding	chr19	54082664	54082669	54082664	54082669	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000142408	CACNG8	protein_coding	chr19	54492855	54492861	54492834	54492862	+	1	0	AGO1-4	0	0	1	1	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000108107	RPL28	protein_coding	chr19	55898769	55898775	55898769	55898775	+	4	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000197714	ZNF460	protein_coding	chr19	57804131	57804136	57804131	57804136	+	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000197714	ZNF460	protein_coding	chr19	57804787	57804793	57804787	57804793	+	4	0	AGO1-4	0	0	1	0	0	0	0	4	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000213762	ZNF134	protein_coding	chr19	58133012	58133017	58132990	58133018	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	DG75-BCBL-1,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000213762	ZNF134	protein_coding	chr19	58133425	58133431	58133404	58133432	+	1	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000213762	ZNF134	protein_coding	chr19	58133841	58133847	58133820	58133848	+	2	0	AGO1,AGO2	0	0	1	1	0	0	0	4	BC-1,Flp-In-T-REx-293
MIMAT0018926	hsa-miR-378d	ENSG00000152443	ZNF776	protein_coding	chr19	58266972	58266977	58266950	58266978	+	2	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152443	ZNF776	protein_coding	chr19	58267036	58267041	58267014	58267042	+	9	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	5	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152443	ZNF776	protein_coding	chr19	58268159	58268165	58268138	58268166	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	EWS,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152443	ZNF776	protein_coding	chr19	58268799	58268805	58268778	58268806	+	1	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152443	ZNF776	protein_coding	chr19	58269061	58269067	58269040	58269068	+	1	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000118965	WDR35	protein_coding	chr2	20113327	20113333	20113327	20113333	-	1	0	AGO2	0	0	1	0	0	0	0	7	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000163026	WDCP	protein_coding	chr2	24253895	24253901	24253894	24253922	-	4	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	4	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152518	ZFP36L2	protein_coding	chr2	43451014	43451020	43451013	43451041	-	20	2	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	1	5	HEK293,LCL-BACD3,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198380	GFPT1	protein_coding	chr2	69548696	69548702	69548696	69548702	-	8	0	AGO1-4,AGO2	0	0	0	0	0	0	1	6	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115977	AAK1	protein_coding	chr2	69692720	69692727	69692720	69692727	-	2	0	AGO1-4,AGO2	0	0	0	0	0	0	1	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144040	SFXN5	protein_coding	chr2	73171445	73171463	73171445	73171463	-	2	0	AGO2	0	1	0	0	0	0	0	2	HEK293S
MIMAT0018926	hsa-miR-378d	ENSG00000135945	REV1	protein_coding	chr2	100017748	100017776	100017748	100017776	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	5	HEK293,HS27a
MIMAT0018926	hsa-miR-378d	ENSG00000135945	REV1	protein_coding	chr2	100058871	100058899	100058871	100058899	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	5	HeLa,Liver
MIMAT0018926	hsa-miR-378d	ENSG00000135966	TGFBRAP1	protein_coding	chr2	105883504	105883525	105883504	105883525	-	1	0	AGO1-4	0	1	0	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000125618	PAX8	protein_coding	chr2	113975994	113976000	113975993	113976021	-	1	0	AGO1-4	0	0	1	1	0	0	1	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000125633	CCDC93	protein_coding	chr2	118675010	118675015	118675009	118675037	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000125633	CCDC93	protein_coding	chr2	118675017	118675022	118675017	118675022	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000125633	CCDC93	protein_coding	chr2	118716026	118716054	118716026	118716054	-	1	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000163161	ERCC3	protein_coding	chr2	128038031	128038059	128038031	128038059	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	8	EWS,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144233	AMMECR1L	protein_coding	chr2	128620246	128620252	128620245	128620273	-	2	0	AGO1,AGO1-4	0	0	1	1	0	0	0	9	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144233	AMMECR1L	protein_coding	chr2	128622581	128622586	128622580	128622608	-	8	0	AGO1,AGO1-4,AGO2	0	0	1	1	0	0	0	9	BT474,HEK293,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000153250	RBMS1	protein_coding	chr2	161129195	161129200	161129194	161129222	-	11	0	AGO1-4,AGO2	0	0	1	1	0	1	1	5	DG75-BCBL-1,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115339	GALNT3	protein_coding	chr2	166605065	166605071	166605065	166605071	-	11	0	AGO1-4,AGO2	0	0	0	0	0	1	0	8	BT474,hESCs
MIMAT0018926	hsa-miR-378d	ENSG00000169432	SCN9A	protein_coding	chr2	167055682	167055710	167055682	167055710	-	1	0	AGO2	0	0	0	1	0	0	0	3	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000198586	TLK1	protein_coding	chr2	171853198	171853226	171853198	171853226	-	2	0	AGO1-4	0	0	0	1	0	0	0	4	BCBL-1
MIMAT0018926	hsa-miR-378d	ENSG00000155744	FAM126B	protein_coding	chr2	201844070	201844076	201844070	201844076	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	BT474,Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000003393	ALS2	protein_coding	chr2	202606548	202606576	202606548	202606576	-	2	0	AGO1-4	0	0	0	1	0	0	0	7	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000173166	RAPH1	protein_coding	chr2	204301732	204301738	204301732	204301738	-	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000173166	RAPH1	protein_coding	chr2	204302827	204302833	204302827	204302833	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000173166	RAPH1	protein_coding	chr2	204304041	204304046	204304041	204304046	-	15	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000163251	FZD5	protein_coding	chr2	208627804	208627809	208627803	208627810	-	2	0	AGO1-4	0	0	0	0	0	1	1	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000118242	MREG	protein_coding	chr2	216808022	216808050	216808022	216808050	-	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000036257	CUL3	protein_coding	chr2	225339053	225339081	225339053	225339081	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6	EWS,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000132326	PER2	protein_coding	chr2	239161774	239161779	239161774	239161779	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000132326	PER2	protein_coding	chr2	239162145	239162151	239162145	239162151	-	3	0	AGO1-4,AGO2	0	0	1	0	0	0	1	4	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000068024	HDAC4	protein_coding	chr2	239969933	239969938	239969932	239969939	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	0	8	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000071575	TRIB2	protein_coding	chr2	12881463	12881469	12881442	12881470	+	1	0	AGO2	0	0	1	1	0	0	0	6	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000134323	MYCN	protein_coding	chr2	16085755	16085772	16085755	16085772	+	1	0	AGO2	0	1	0	0	0	0	0	5	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000084676	NCOA1	protein_coding	chr2	24991098	24991126	24991098	24991126	+	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000084733	RAB10	protein_coding	chr2	26358161	26358167	26358140	26358168	+	6	0	AGO1-4,AGO2	0	0	1	1	0	0	1	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000198522	GPN1	protein_coding	chr2	27873099	27873105	27873078	27873106	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	HEK293,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000075426	FOSL2	protein_coding	chr2	28635877	28635882	28635877	28635883	+	5	0	AGO1-4,AGO2	0	0	1	0	0	0	1	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000075426	FOSL2	protein_coding	chr2	28636905	28636910	28636905	28636910	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000075426	FOSL2	protein_coding	chr2	28637692	28637697	28637692	28637697	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000162878	PKDCC	protein_coding	chr2	42285044	42285050	42285044	42285050	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000143924	EML4	protein_coding	chr2	42557934	42557940	42557934	42557940	+	9	0	AGO1-4,AGO2	0	0	0	0	0	1	0	4	DG75-BCBL-1,Jijoye
MIMAT0018926	hsa-miR-378d	ENSG00000068912	ERLEC1	protein_coding	chr2	54045393	54045399	54045393	54045399	+	1	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000028116	VRK2	protein_coding	chr2	58386613	58386619	58386592	58386620	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	C666,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115421	PAPOLG	protein_coding	chr2	61024954	61024960	61024932	61024960	+	3	0	AGO2	0	0	0	1	0	1	0	7	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000115421	PAPOLG	protein_coding	chr2	61025741	61025746	61025719	61025747	+	2	0	AGO1-4	0	0	1	1	0	0	0	7	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000075292	ZNF638	protein_coding	chr2	71654482	71654487	71654460	71654488	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	6	Huh7.5,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000075292	ZNF638	protein_coding	chr2	71661977	71661982	71661955	71661983	+	4	0	AGO2	0	0	1	1	0	0	0	6	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000116127	ALMS1	protein_coding	chr2	73746963	73746991	73746963	73746991	+	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	5	HS27a,Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000115282	TTC31	protein_coding	chr2	74720858	74720863	74720858	74720863	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115282	TTC31	protein_coding	chr2	74720892	74720897	74720892	74720897	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115350	POLE4	protein_coding	chr2	75196859	75196865	75196859	75196865	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	Jijoye
MIMAT0018926	hsa-miR-378d	ENSG00000132300	PTCD3	protein_coding	chr2	86367915	86367920	86367915	86367920	+	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000132300	PTCD3	protein_coding	chr2	86368057	86368062	86368057	86368062	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000153561	RMND5A	protein_coding	chr2	87000481	87000509	87000481	87000509	+	9	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000153561	RMND5A	protein_coding	chr2	87003031	87003059	87003031	87003059	+	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	HEK293S,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000158158	CNNM4	protein_coding	chr2	97475330	97475336	97475330	97475336	+	2	0	AGO2	0	0	1	0	0	0	0	6	HEK293
MIMAT0018926	hsa-miR-378d	ENSG00000158158	CNNM4	protein_coding	chr2	97475443	97475448	97475443	97475448	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000071082	RPL31	protein_coding	chr2	101622451	101622457	101622451	101622457	+	26	0	AGO1-4,AGO2	0	0	0	0	0	0	1	4	BT474,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000188177	ZC3H6	protein_coding	chr2	113081799	113081827	113081799	113081827	+	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000188177	ZC3H6	protein_coding	chr2	113097192	113097197	113097170	113097198	+	2	0	AGO2	0	0	1	1	0	0	0	4	HK-2
MIMAT0018926	hsa-miR-378d	ENSG00000163083	INHBB	protein_coding	chr2	121108718	121108724	121108718	121108724	+	4	0	AGO1-4	0	0	0	0	0	1	0	5	BT474
MIMAT0018926	hsa-miR-378d	ENSG00000074047	GLI2	protein_coding	chr2	121749956	121749961	121749956	121749961	+	2	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000173349	SFT2D3	protein_coding	chr2	128460702	128460708	128460702	128460709	+	15	0	AGO1-4,AGO2	0	0	1	0	0	0	1	0	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152127	MGAT5	protein_coding	chr2	135207125	135207130	135207125	135207130	+	1	0	AGO2	0	0	1	0	0	0	0	5	Huh7.5
MIMAT0018926	hsa-miR-378d	ENSG00000144228	SPOPL	protein_coding	chr2	139326699	139326704	139326699	139326704	+	11	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	6	HEK293,HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144228	SPOPL	protein_coding	chr2	139330358	139330363	139330358	139330363	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000136560	TANK	protein_coding	chr2	162092562	162092567	162092562	162092567	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000152256	PDK1	protein_coding	chr2	173462411	173462417	173462390	173462418	+	1	0	AGO1-4	0	0	1	1	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115368	WDR75	protein_coding	chr2	190334845	190334873	190334845	190334873	+	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115368	WDR75	protein_coding	chr2	190340002	190340030	190340002	190340030	+	3	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000115419	GLS	protein_coding	chr2	191828384	191828390	191828384	191828390	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000128641	MYO1B	protein_coding	chr2	192289449	192289455	192289449	192289455	+	1	0	AGO2	0	0	1	0	0	0	0	7	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000115896	PLCL1	protein_coding	chr2	198966029	198966057	198966029	198966057	+	1	0	AGO1-4	0	0	0	1	0	0	0	2	BC-3
MIMAT0018926	hsa-miR-378d	ENSG00000138380	CARF	protein_coding	chr2	203849982	203850010	203849982	203850010	+	1	1	AGO2	0	0	0	1	0	0	0	5	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000138443	ABI2	protein_coding	chr2	204306757	204306763	204306757	204306763	+	1	0	AGO1-4	0	0	0	0	0	0	1	8	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144468	RHBDD1	protein_coding	chr2	227860955	227860960	227860955	227860960	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	6	HeLa,MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000144468	RHBDD1	protein_coding	chr2	227862311	227862317	227862311	227862317	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0018926	hsa-miR-378d	ENSG00000173744	AGFG1	protein_coding	chr2	228421161	228421166	228421161	228421166	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	BT474,HEK293S
MIMAT0018926	hsa-miR-378d	ENSG00000135932	CAB39	protein_coding	chr2	231683563	231683569	231683563	231683569	+	1	0	AGO2	0	0	1	0	0	0	0	2	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000173692	PSMD1	protein_coding	chr2	232026060	232026088	232026060	232026088	+	2	1	AGO1-4,AGO2	0	0	0	1	0	0	0	5	HS5,HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000135930	EIF4E2	protein_coding	chr2	233445935	233445940	233445935	233445940	+	1	0	AGO2	0	0	1	0	0	0	0	11	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000135930	EIF4E2	protein_coding	chr2	233447240	233447245	233447240	233447245	+	1	0	AGO2	0	0	1	0	0	0	0	11	HeLa
MIMAT0018926	hsa-miR-378d	ENSG00000088833	NSFL1C	protein_coding	chr20	1424289	1424295	1424288	1424311	-	2	0	AGO1,AGO1-4	0	1	0	0	0	0	1	2	Flp-In-T-REx-293,MCF7
