#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197128	ZNF772	protein_coding	chr19	57982383	57982388	57982383	57982388	-	3	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000173480	ZNF417	protein_coding	chr19	58418880	58418885	58418880	58418885	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000008382	MPND	protein_coding	chr19	4357357	4357380	4357357	4357380	+	3	0	AGO1-4,AGO2	0	1	0	0	0	0	0	3	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000179262	RAD23A	protein_coding	chr19	13064360	13064366	13064360	13064366	+	4	0	AGO1,AGO1-4	0	0	1	0	0	0	0	4	Flp-In-T-REx-293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000167487	KLHL26	protein_coding	chr19	18781030	18781036	18781030	18781036	+	1	0	AGO2	0	0	1	0	0	0	1	2	DG75-BCBL-1
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000118620	ZNF430	protein_coding	chr19	21242419	21242425	21242419	21242425	+	3	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168813	ZNF507	protein_coding	chr19	32844018	32844046	32844018	32844046	+	6	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	BT474,HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168813	ZNF507	protein_coding	chr19	32845672	32845700	32845672	32845700	+	2	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168813	ZNF507	protein_coding	chr19	32874322	32874328	32874301	32874329	+	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HS27a,LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168813	ZNF507	protein_coding	chr19	32876951	32876956	32876929	32876957	+	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000186326	RGS9BP	protein_coding	chr19	33168623	33168629	33168602	33168630	+	1	0	AGO1-4	0	0	1	1	0	0	0	0	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000089356	FXYD3	protein_coding	chr19	35613915	35613921	35613915	35613921	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000256294	ZNF225	protein_coding	chr19	44636406	44636412	44636406	44636412	+	1	0	AGO1-4	0	0	1	0	0	0	1	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000167380	ZNF226	protein_coding	chr19	44680691	44680697	44680691	44680697	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	1	2	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000167380	ZNF226	protein_coding	chr19	44681955	44681961	44681955	44681961	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000159915	ZNF233	protein_coding	chr19	44777775	44777780	44777753	44777793	+	2	0	AGO1,AGO1-4	0	0	1	2	0	0	0	2	Flp-In-T-REx-293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000159915	ZNF233	protein_coding	chr19	44777787	44777792	44777787	44777792	+	2	0	AGO1,AGO1-4	0	0	1	0	0	0	0	2	Flp-In-T-REx-293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000159915	ZNF233	protein_coding	chr19	44777942	44777948	44777921	44777949	+	1	0	AGO1-4	0	0	1	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000159915	ZNF233	protein_coding	chr19	44778167	44778195	44778167	44778195	+	2	0	AGO1,AGO2	0	0	0	1	0	0	0	2	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000073008	PVR	protein_coding	chr19	45165939	45165945	45165939	45165945	+	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000105443	CYTH2	protein_coding	chr19	48983032	48983037	48983032	48983037	+	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000105443	CYTH2	protein_coding	chr19	48983150	48983156	48983150	48983156	+	5	0	AGO1,AGO2	0	0	1	0	0	0	0	2	Flp-In-T-REx-293,HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000105443	CYTH2	protein_coding	chr19	48983267	48983272	48983267	48983272	+	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000105443	CYTH2	protein_coding	chr19	48983441	48983447	48983441	48983447	+	2	0	AGO2	0	0	1	0	0	0	0	2	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088038	CNOT3	protein_coding	chr19	54659325	54659331	54659325	54659331	+	1	0	AGO1-4	0	0	0	0	0	1	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000198466	ZNF587	protein_coding	chr19	58374173	58374178	58374173	58374178	+	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000267216	AC020915.1	protein_coding	chr19	58791865	58791893	58791865	58791893	+	1	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000142396	ERVK3-1	protein_coding	chr19	58826480	58826508	58826480	58826508	+	5	2	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	0	HEK293,LCL-BACD3,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000267216	AC020915.1	protein_coding	chr19	58826480	58826508	58826480	58826508	+	5	2	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	2	HEK293,LCL-BACD3,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000283515	AC020915.5	protein_coding	chr19	58826480	58826508	58826480	58826508	+	5	2	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	0	HEK293,LCL-BACD3,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134313	KIDINS220	protein_coding	chr2	8870185	8870190	8870185	8870190	-	1	0	AGO1	0	0	1	0	0	0	0	3	Flp-In-T-REx-293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134313	KIDINS220	protein_coding	chr2	8870242	8870247	8870242	8870247	-	2	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134313	KIDINS220	protein_coding	chr2	8870524	8870530	8870523	8870551	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134313	KIDINS220	protein_coding	chr2	8877040	8877068	8877040	8877068	-	1	0	AGO1-4	0	0	0	1	0	0	0	3	Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134313	KIDINS220	protein_coding	chr2	8930095	8930123	8930095	8930123	-	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000163171	CDC42EP3	protein_coding	chr2	37872895	37872901	37872895	37872901	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	HEK293,marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000151665	PIGF	protein_coding	chr2	46808572	46808578	46808572	46808578	-	1	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000180398	MCFD2	protein_coding	chr2	47132373	47132379	47132373	47132379	-	8	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	1	7	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000075340	ADD2	protein_coding	chr2	70890473	70890478	70890473	70890478	-	1	0	AGO2	0	0	1	0	0	0	0	0	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124374	PAIP2B	protein_coding	chr2	71413534	71413539	71413534	71413539	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124374	PAIP2B	protein_coding	chr2	71414961	71414966	71414961	71414966	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152291	TGOLN2	protein_coding	chr2	85546094	85546100	85546093	85546121	-	1	0	AGO1-4	0	0	1	1	0	0	0	7	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152291	TGOLN2	protein_coding	chr2	85548915	85548921	85548914	85548942	-	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000172071	EIF2AK3	protein_coding	chr2	88857046	88857052	88857046	88857052	-	3	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144026	ZNF514	protein_coding	chr2	95814359	95814365	95814359	95814365	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144026	ZNF514	protein_coding	chr2	95815005	95815011	95815005	95815011	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135953	MFSD9	protein_coding	chr2	103340333	103340361	103340333	103340361	-	1	0	AGO2	0	0	0	1	0	0	0	4	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144161	ZC3H8	protein_coding	chr2	112973559	112973564	112973559	112973564	-	2	0	AGO2	0	0	1	0	0	0	0	0	LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000125633	CCDC93	protein_coding	chr2	118674195	118674201	118674195	118674201	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000125633	CCDC93	protein_coding	chr2	118676496	118676501	118676496	118676501	-	2	0	AGO2	0	0	1	0	0	0	0	4	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000074054	CLASP1	protein_coding	chr2	122096301	122096308	122096301	122096308	-	2	0	AGO1-4	0	0	0	0	0	0	1	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144233	AMMECR1L	protein_coding	chr2	128620686	128620692	128620686	128620692	-	9	0	AGO1-4,AGO2,AGO3	0	0	0	0	0	1	1	5	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000196504	PRPF40A	protein_coding	chr2	153509066	153509072	153509066	153509072	-	1	0	AGO1-4	0	0	1	0	0	0	0	9	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000187231	SESTD1	protein_coding	chr2	179969369	179969375	179969368	179969396	-	1	0	AGO2	0	0	1	1	0	0	0	1	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000030419	IKZF2	protein_coding	chr2	213870847	213870853	213870847	213870853	-	1	0	AGO2	0	0	0	0	0	1	0	4	LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000163053	SLC16A14	protein_coding	chr2	230901338	230901344	230901337	230901344	-	4	0	AGO1,AGO2	0	0	1	0	0	1	1	2	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135898	GPR55	protein_coding	chr2	231773312	231773318	231773312	231773318	-	1	0	AGO1	0	0	1	0	0	0	0	2	Flp-In-T-REx-293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000163811	WDR43	protein_coding	chr2	29169704	29169709	29169704	29169709	+	6	0	AGO1,AGO1-4	0	0	1	0	0	0	0	8	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000115760	BIRC6	protein_coding	chr2	32728128	32728156	32728128	32728156	+	4	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171132	PRKCE	protein_coding	chr2	46412793	46412799	46412772	46412800	+	2	0	AGO2	0	0	1	1	0	1	1	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000116062	MSH6	protein_coding	chr2	48026527	48026555	48026527	48026555	+	13	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	5	BT474,HEK293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000116062	MSH6	protein_coding	chr2	48027621	48027649	48027621	48027649	+	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	5	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000116062	MSH6	protein_coding	chr2	48028102	48028130	48028102	48028130	+	4	0	AGO1-4	0	0	0	1	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170802	FOXN2	protein_coding	chr2	48605562	48605568	48605562	48605568	+	15	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	7	HEK293,LCL-BAC,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000011523	CEP68	protein_coding	chr2	65310928	65310933	65310928	65310933	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000011523	CEP68	protein_coding	chr2	65311114	65311120	65311114	65311120	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000011523	CEP68	protein_coding	chr2	65311365	65311370	65311365	65311370	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	BC-3
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000115946	PNO1	protein_coding	chr2	68402999	68403005	68402999	68403005	+	6	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	DG75-BCBL-1,Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000059728	MXD1	protein_coding	chr2	70166926	70166932	70166926	70166932	+	1	0	AGO2	0	0	0	0	0	1	1	6	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000187605	TET3	protein_coding	chr2	74330318	74330324	74330318	74330325	+	3	0	AGO1-4,AGO2	0	0	0	0	0	1	1	6	HCT116,HS5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000239779	WBP1	protein_coding	chr2	74687913	74687919	74687913	74687919	+	4	1	AGO1,AGO1-4	0	0	1	0	0	0	0	3	BT474,Flp-In-T-REx-293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000274049	INO80B-WBP1	protein_coding	chr2	74687913	74687919	74687913	74687919	+	4	1	AGO1,AGO1-4	0	0	1	0	0	0	0	2	BT474,Flp-In-T-REx-293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132313	MRPL35	protein_coding	chr2	86439900	86439905	86439878	86439906	+	3	0	AGO1,AGO2	0	0	1	1	0	0	0	3	DG75-BCBL-1,HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000153561	RMND5A	protein_coding	chr2	87000696	87000724	87000696	87000724	+	23	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	4	BT474,HEK293,LCL35
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000114999	TTL	protein_coding	chr2	113289012	113289018	113289012	113289018	+	3	0	AGO1,AGO1-4	0	0	0	0	0	0	1	3	Flp-In-T-REx-293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144118	RALB	protein_coding	chr2	121050878	121050883	121050878	121050883	+	1	0	AGO2	0	0	1	0	0	0	0	8	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144118	RALB	protein_coding	chr2	121051024	121051030	121051024	121051030	+	2	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000082258	CCNT2	protein_coding	chr2	135714143	135714149	135714143	135714149	+	4	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	4	Flp-In-T-REx-293,HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000082258	CCNT2	protein_coding	chr2	135715526	135715531	135715526	135715531	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000157827	FMNL2	protein_coding	chr2	153504529	153504535	153504508	153504536	+	1	0	AGO2	0	0	1	1	0	1	1	5	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144355	DLX1	protein_coding	chr2	172952887	172952893	172952887	172952893	+	1	0	AGO1-4	0	0	0	0	0	1	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170144	HNRNPA3	protein_coding	chr2	178087761	178087767	178087761	178087767	+	2	0	AGO1-4	0	0	0	0	0	1	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000018510	AGPS	protein_coding	chr2	178406363	178406368	178406341	178406369	+	1	0	AGO2	0	0	1	1	0	0	0	9	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000018510	AGPS	protein_coding	chr2	178408412	178408418	178408391	178408419	+	1	0	AGO2	0	0	1	1	0	1	1	9	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000128641	MYO1B	protein_coding	chr2	192289266	192289272	192289245	192289273	+	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	BT474,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000128641	MYO1B	protein_coding	chr2	192289573	192289579	192289552	192289580	+	4	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000128641	MYO1B	protein_coding	chr2	192289739	192289744	192289717	192289745	+	6	0	AGO1-4,AGO2	0	0	1	1	0	0	0	7	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000082153	BZW1	protein_coding	chr2	201687011	201687017	201686990	201687018	+	11	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	1	1	10	BT474,HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000003402	CFLAR	protein_coding	chr2	202003594	202003622	202003594	202003622	+	1	0	AGO1-4	0	0	0	1	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204217	BMPR2	protein_coding	chr2	203425387	203425393	203425387	203425393	+	10	0	AGO1-4,AGO2	0	0	1	0	0	1	1	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204217	BMPR2	protein_coding	chr2	203425916	203425922	203425916	203425922	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000138439	FAM117B	protein_coding	chr2	203631793	203631798	203631793	203631798	+	1	0	AGO2	0	0	1	0	0	0	0	4	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000118260	CREB1	protein_coding	chr2	208464795	208464801	208464795	208464802	+	2	0	AGO1-4,AGO2	0	0	0	0	0	1	1	6	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000115020	PIKFYVE	protein_coding	chr2	209220290	209220296	209220269	209220297	+	6	0	AGO1-4,AGO2	0	0	1	1	0	1	0	3	LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144580	CNOT9	protein_coding	chr2	219460516	219460522	219460516	219460522	+	1	0	AGO1	0	0	0	0	0	0	1	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000158552	ZFAND2B	protein_coding	chr2	220073918	220073923	220073918	220073923	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000067066	SP100	protein_coding	chr2	231381117	231381123	231381117	231381123	+	1	0	AGO1-4	0	0	1	0	0	0	0	11	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000144524	COPS7B	protein_coding	chr2	232672640	232672646	232672640	232672646	+	3	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000063660	GPC1	protein_coding	chr2	241402854	241402882	241402854	241402882	+	1	0	AGO1-4	0	0	0	1	0	0	0	3	marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088833	NSFL1C	protein_coding	chr20	1423018	1423024	1423018	1423024	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000125817	CENPB	protein_coding	chr20	3764909	3764915	3764909	3764915	-	4	0	AGO1-4,AGO2	0	0	0	0	0	1	1	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088356	PDRG1	protein_coding	chr20	30532789	30532795	30532788	30532816	-	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	BT474,HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088356	PDRG1	protein_coding	chr20	30533396	30533401	30533395	30533423	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000101417	PXMP4	protein_coding	chr20	32295150	32295155	32295149	32295155	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	0	6	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000101417	PXMP4	protein_coding	chr20	32295712	32295718	32295711	32295718	-	1	0	AGO1-4	0	0	1	0	0	1	1	6	Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000131051	RBM39	protein_coding	chr20	34291950	34291956	34291950	34291956	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000174306	ZHX3	protein_coding	chr20	39809486	39809514	39809486	39809514	-	2	0	AGO2	0	0	0	1	0	0	0	4	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000174306	ZHX3	protein_coding	chr20	39809810	39809838	39809810	39809838	-	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000174306	ZHX3	protein_coding	chr20	39831040	39831068	39831040	39831068	-	2	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000174306	ZHX3	protein_coding	chr20	39831893	39831921	39831893	39831921	-	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132824	SERINC3	protein_coding	chr20	43127263	43127268	43127263	43127268	-	1	0	AGO1-4	0	0	1	0	0	0	0	7	marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132824	SERINC3	protein_coding	chr20	43127468	43127474	43127468	43127474	-	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124214	STAU1	protein_coding	chr20	47730283	47730288	47730283	47730288	-	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124214	STAU1	protein_coding	chr20	47731153	47731159	47731153	47731159	-	3	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000158470	B4GALT5	protein_coding	chr20	48250823	48250844	48250823	48250844	-	8	1	AGO1-4,AGO2	0	1	0	0	0	0	0	10	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000158480	SPATA2	protein_coding	chr20	48522125	48522131	48522124	48522152	-	12	0	AGO1-4,AGO2	0	0	1	1	0	1	1	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000158480	SPATA2	protein_coding	chr20	48523156	48523184	48523156	48523184	-	7	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	0	0	7	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124208	TMEM189-UBE2V1	protein_coding	chr20	48698183	48698211	48698183	48698211	-	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	1	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000244687	UBE2V1	protein_coding	chr20	48698183	48698211	48698183	48698211	-	8	0	AGO1-4,AGO2	0	0	0	1	0	0	0	2	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124208	TMEM189-UBE2V1	protein_coding	chr20	48698646	48698674	48698646	48698674	-	16	1	AGO1-4,AGO2	0	0	0	1	0	0	0	1	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000244687	UBE2V1	protein_coding	chr20	48698646	48698674	48698646	48698674	-	16	1	AGO1-4,AGO2	0	0	0	1	0	0	0	2	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000087586	AURKA	protein_coding	chr20	54944518	54944524	54944518	54944524	-	12	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	9	Flp-In-T-REx-293,HeLa,MDA-MB-231
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000087586	AURKA	protein_coding	chr20	54945178	54945183	54945178	54945183	-	9	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	9	BT474,HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124172	ATP5F1E	protein_coding	chr20	57603074	57603080	57603074	57603080	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000101290	CDS2	protein_coding	chr20	5171747	5171752	5171747	5171752	+	10	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HeLa,Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000101290	CDS2	protein_coding	chr20	5172503	5172509	5172503	5172509	+	1	0	AGO1-4	0	0	1	0	0	0	0	2	HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000101290	CDS2	protein_coding	chr20	5176234	5176240	5176234	5176240	+	1	0	AGO2	0	0	1	0	0	0	0	2	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000125885	MCM8	protein_coding	chr20	5975616	5975622	5975616	5975622	+	2	0	AGO2	0	0	1	0	0	0	0	7	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088305	DNMT3B	protein_coding	chr20	31396295	31396301	31396295	31396301	+	1	0	AGO1-4	0	0	0	0	0	1	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000088305	DNMT3B	protein_coding	chr20	31396378	31396384	31396378	31396384	+	5	0	AGO1-4,AGO2	0	0	0	0	0	1	0	4	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000131061	ZNF341	protein_coding	chr20	32378889	32378917	32378889	32378917	+	1	0	AGO1-4	0	0	0	1	0	0	0	5	MCF7
